33640326,0.153968253968,0.241674370793,0.441071428571,0.628012484145,3,1
27597031,0.107702269926,0.52719674901,0.631275777011,0.514811479964,16,1
22981457,0.267857142857,0.13130643286,0.285714285714,0.220751457116,2,1
4688131,0.0400228037356,0.477384448472,0.556561152403,0.579393342213,70,1
27770607,0.0419303798263,0.14754037839,0.407619454136,0.659746004969,57,1
32549444,0.13050898931,0.397839040571,0.56336856171,0.454613507734,7,1
32506823,0.0344276327306,0.140880284205,0.322772201573,0.827553886693,57,1
33427067,0.148687512884,0.473863442731,0.625414734075,0.434313808079,10,1
29618548,0.0722094595414,0.290925866461,0.645238095238,0.372997301015,30,1
27786851,0.928571428571,0.324442842262,0.928571428571,0.646774173636,1,1
33078019,0.0826205655084,0.221947773521,0.469864843428,0.622330498446,16,2
26544151,0.480654761905,0.0890870806375,0.480654761905,0.710142042614,1,2
30782237,0.0552267910006,0.24723111273,0.475693497842,0.675987152251,20,1
32219778,0.0873920744159,0.323433338969,0.491419744277,0.670922205588,9,1
30379067,0.15552154195,0.47576581804,0.670787981859,0.471323486166,10,1
1854070,0.0479947279541,0.127251007164,0.327923519657,0.75064240617,25,1
5861591,0.341666666667,0.226193313354,0.492857142857,0.629087886079,3,2
33284168,0.0624692107507,0.186573280366,0.497602592829,0.629890022427,25,1
32352104,0.0362391989699,0.253927617179,0.427623771932,0.823588678922,48,1
29216552,0.0501984341856,0.65164511807,0.562180663827,0.58181625603,50,2
15871744,0.0633082005364,0.205490826411,0.445179086128,0.713857151408,40,2
27914150,0.128818591831,0.424354424795,0.662061718627,0.511499103104,16,1
30326470,0.0332942398749,0.163449964007,0.461776846214,0.595780272884,60,1
33931170,0.821428571429,0.68599434057,0.821428571429,0.831023779559,1,1
30511214,0.5,0.321287731561,0.5,0.736230533345,1,5
21467491,0.571428571429,0.467099366497,0.571428571429,0.575852600599,1,1
1966113,0.119745542156,0.241616926684,0.404983508555,0.561181242786,11,1
28011002,0.124242493812,0.4580358385,0.601591060278,0.43211920645,15,1
26028176,0.0829079055865,0.464474252613,0.619047619048,0.440776659486,30,1
31285455,0.193452380952,0.141825600062,0.532738095238,0.690906069782,3,1
32732290,0.0286809109197,0.272586435568,0.39468018748,0.846608320026,70,2
30779198,0.0246632688286,0.0341513066362,0.113000617795,0.34184428947,10,1
10464405,0.0611157095805,0.214457068067,0.470538912863,0.546108649672,20,2
20043586,0.0794238011928,0.660114198013,0.681468871555,0.528549686134,36,1
34106111,0.0631923953831,0.115891940753,0.285299555128,0.784741555293,10,1
30404101,0.127551020408,0.43267292011,0.753401360544,0.427955659501,6,1
21417560,0.0598670537801,0.10528629182,0.493929922776,0.617679038595,34,1
33899975,0.125529224848,0.0481125224325,0.295763404046,0.662275506829,4,1
33274628,0.0362801409919,0.219265265918,0.415853831919,0.798409585517,64,1
5626024,0.0648023484217,0.375853873139,0.466116530736,0.616098039964,45,2
29582088,0.0602480449808,0.482077042408,0.675906183369,0.438604310587,67,1
7111544,0.0507472417132,0.327831454348,0.56520439945,0.384470431887,50,1
33081699,0.151802815143,0.0204124145232,0.247540576059,0.778559364817,4,1
9169061,0.547619047619,0.156173761889,0.547619047619,0.607369892973,1,1
31441522,0.0971809962126,0.404755580493,0.513827486511,0.593038333353,20,2
19913374,0.051204303901,0.471962072913,0.670748812358,0.493854181807,67,1
20312760,0.0565243873821,0.414558062854,0.596452995016,0.589024263167,53,1
26024737,0.0431400804446,0.18179590355,0.359810346725,0.759697839555,40,1
33467170,0.0348549771226,0.123396040276,0.373797150051,0.485160226904,55,1
29661750,0.0885007230624,0.290568427785,0.388561738286,0.499850510107,11,1
24043308,0.0401993412062,0.104190495918,0.297910901939,0.768081022659,34,1
21551272,0.0560015698781,0.344642290099,0.469611988452,0.660808741223,54,1
22031444,0.118192497424,0.435441399542,0.574825194584,0.46943046833,25,2
29209955,0.0904257722728,0.555567056602,0.58155805027,0.58485617038,20,2
27934334,0.028790695388,0.257248359326,0.475036516009,0.614040087163,70,2
31948147,0.0345046914041,0.172914310387,0.305022186931,0.373428891088,54,3
32641084,0.0484268141578,0.21907004011,0.422336255348,0.62711321654,40,2
3587109,0.0686432490063,0.327636583215,0.615028803574,0.411138476385,58,1
29849805,0.030401116205,0.240020743536,0.384280288124,0.824879217937,56,2
32798020,0.0764462607992,0.312304969195,0.553376985888,0.478683589923,20,1
1924522,0.0366541092674,0.219385125514,0.492991740276,0.745330637524,70,1
19907188,0.0640561659335,0.244557518016,0.444502987604,0.781221166796,30,1
31767535,0.033070824562,0.287019311194,0.478493917979,0.677900423987,70,1
20109169,0.0868790523202,0.501049599433,0.528444104915,0.467099020737,10,1
29216689,0.0617817393214,0.664101324459,0.576381800496,0.581653152053,49,2
19425875,0.109425707699,0.646439158944,0.538260213836,0.613622629604,6,3
33946118,0.0784919913479,0.264161818322,0.320154109193,0.672582111715,13,7
32092351,0.11112669035,0.26013330258,0.503191951661,0.761875512597,9,2
30901412,0.0407476327941,0.142052386796,0.429430009687,0.528803419911,70,1
28709211,0.714285714286,0.798086884468,0.714285714286,0.727392967453,1,1
22166359,0.0609756035801,0.0664339718797,0.288660622992,0.788692632096,10,1
20795315,0.05500042928,0.379736495961,0.670103961633,0.425100292802,50,1
33432034,0.0624846234776,0.197124642338,0.348307943628,0.783364097848,21,1
20845955,0.0791389827183,0.298291584439,0.565704611804,0.481106915408,22,1
22535866,0.0546665028754,0.326302302636,0.550475826331,0.414388430897,56,1
14848125,0.0413731199334,0.242945586184,0.510709796738,0.590930768565,60,1
31848532,0.0378209600615,0.139100080294,0.319693213976,0.242906450895,42,1
31883685,0.0503156162603,0.480538167628,0.585703736102,0.476065602421,70,1
33487401,0.25,0.188892129174,0.5,0.664266170555,2,1
30312592,0.0946536287585,0.551042374131,0.655409650741,0.620974255588,27,1
18531561,0.523214285714,0.582771517414,0.523214285714,0.953054670262,1,2
33199643,0.0303316573929,0.115735845325,0.369945320831,0.668532267148,69,1
29354735,0.201459750567,0.163127084939,0.588506235828,0.647645027076,3,1
33918341,0.100280944144,0.225057208928,0.467808467547,0.613437591455,10,1
34078535,0.0524644979143,0.174746708309,0.410140352938,0.657584774181,20,1
30500146,0.10205026455,0.132104167285,0.138425925926,0.278294952083,3,1
32035091,0.091490042349,0.33266711668,0.327978370157,0.844424632955,10,1
32292681,0.215953689168,0.0601929265429,0.392562794349,0.869407154125,2,1
6744840,0.0489998230146,0.184080617865,0.560530273665,0.607622396893,40,1
32194968,0.19246031746,0.178174161275,0.551587301587,0.867235501341,3,1
1852859,0.104297852727,0.464995520006,0.657324259249,0.587293393283,25,1
32022942,0.821428571429,0.68599434057,0.821428571429,0.831023779559,1,1
18540107,0.714285714286,0.0,0.714285714286,0.493864798325,1,1
31865697,0.0424021145489,0.0183619294619,0.246311765812,0.699686366744,24,1
30064988,0.0425532938666,0.524638678676,0.61772148118,0.518649285438,70,2
25257275,0.0474082008484,0.428424308251,0.644756418777,0.475321960359,60,1
2037537,0.642857142857,0.648885684523,0.642857142857,0.639602149067,1,2
33251186,0.0692571328765,0.192152376745,0.40082850799,0.637530340712,24,1
31994588,0.108646413111,0.296218419945,0.661391981035,0.542255070932,10,1
21088425,0.138199237631,0.451359500732,0.516629267197,0.580295916999,11,2
33565158,0.0683932241165,0.187498582167,0.443887004831,0.789786975658,24,1
32258598,0.279903628118,0.403481066953,0.439767573696,0.714521098185,2,10
11521789,0.0768144171815,0.252454392093,0.43168541018,0.60345770781,30,1
31184650,0.0434069396943,0.495740829405,0.584720614559,0.479059515638,68,1
13763729,0.11064949643,0.504815060753,0.624996258327,0.594551377593,19,2
32173500,0.0424482687965,0.18559095451,0.372950614141,0.7210551535,24,1
34098234,0.0532513005641,0.11791066357,0.404861916566,0.686735300156,20,1
31118991,0.252232142857,0.0,0.252232142857,0.809458910274,1,1
20464581,0.0617824294604,0.521042147691,0.639751707478,0.57287376285,50,1
18960682,0.0357060065053,0.245635089874,0.416717572872,0.728658966413,55,1
31708217,0.0973329510923,0.569496913855,0.580022692429,0.538801755124,10,2
32705762,0.402692743764,0.455297008178,0.494869614512,0.438703763478,3,3
29463692,0.024889952127,0.169639656444,0.293058473804,0.828210264531,62,1
14086483,0.0436210685571,0.120046501191,0.460041780719,0.487698500714,30,1
31508822,0.0499733752589,0.125288092201,0.383812022994,0.631055111343,51,1
27081124,0.104475578482,0.229149414102,0.447928181061,0.725604031272,13,1
1933319,0.341156462585,0.144337567297,0.341156462585,0.913672220468,1,3
31848723,0.0390933455155,0.281467058349,0.329106121181,0.444060391249,40,4
7348582,0.0762918344582,0.209424786079,0.341018156812,0.787143803214,27,1
9383666,0.357142857143,0.240771706172,0.357142857143,0.205846742398,1,1
31065274,0.0580010030192,0.201997862665,0.425958742078,0.766713948034,29,1
29216801,0.0534435292032,0.631372196582,0.553701020744,0.604461354594,50,2
32303982,0.0833450633218,0.389073392693,0.583881214541,0.541763149133,10,2
31130954,0.0555717847094,0.171862011601,0.345433849432,0.811169926182,18,1
